URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.126,20100101000000,active,"1.2.250.1.213.1.1.5.126",JDV_Lien_Assure_Beneficiaire_CISIS,JDV_Lien_Assure_Beneficiaire_CISIS,"JDV_Lien_Assure_Beneficiaire_CISIS",,"THO (V3)"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.127,20230803000000,active,"1.2.250.1.213.1.1.5.127",JDV_TypeService_CISIS,JDV_TypeService_CISIS,"JDV_TypeService_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.128,20241010000000,active,"1.2.250.1.213.1.1.5.128",JDV_TypeGarde_CISIS,JDV_TypeGarde_CISIS,"JDV_TypeGarde_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.129,20100101000000,active,"1.2.250.1.213.1.1.5.129",JDV_DureeAllaitement_CISIS,JDV_DureeAllaitement_CISIS,"JDV_DureeAllaitement_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.133,20100101000000,active,"1.2.250.1.213.1.1.5.133",JDV_VieEnCollectivite_CISIS,JDV_VieEnCollectivite_CISIS,"JDV_VieEnCollectivite_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.134,20100101000000,active,"1.2.250.1.213.1.1.5.134",JDV_RisquePourUsager_CISIS,JDV_RisquePourUsager_CISIS,"JDV_RisquePourUsager_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.135,20100101000000,active,"1.2.250.1.213.1.1.5.135",JDV_RisquePourEntourage_CISIS,JDV_RisquePourEntourage_CISIS,"JDV_RisquePourEntourage_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.136,20230803000000,active,"1.2.250.1.213.1.1.5.136",JDV_TypeDirectiveAnticipee_CISIS,JDV_TypeDirectiveAnticipee_CISIS,"JDV_TypeDirectiveAnticipee_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.137,20240719000000,active,"1.2.250.1.213.1.1.5.137",JDV_ParticipantResultat_CISIS,JDV_ParticipantResultat_CISIS,"JDV_ParticipantResultat_CISIS",,"THO (V3)"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.138,20100101000000,active,"1.2.250.1.213.1.1.5.138",JDV_ParticipantAdditionnelResultat_CISIS,JDV_ParticipantAdditionnelResultat_CISIS,"JDV_ParticipantAdditionnelResultat_CISIS",,"THO (V3)"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.139,20100101000000,active,"1.2.250.1.213.1.1.5.139",JDV_PriseEnChargeSpecifique_CISIS,JDV_PriseEnChargeSpecifique_CISIS,"JDV_PriseEnChargeSpecifique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.140,20240902000000,active,"1.2.250.1.213.1.1.5.140",JDV_ModeDeTransport_CISIS,JDV_ModeDeTransport_CISIS,"JDV_ModeDeTransport_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.141,20230202000000,active,"1.2.250.1.213.1.1.5.141",JDV_NatureMaterielEtudie_CISIS,JDV_NatureMaterielEtudie_CISIS,"JDV_NatureMaterielEtudie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.142,20240328000000,active,"1.2.250.1.213.1.1.5.142",JDV_ImpactMutation_CISIS,JDV_ImpactMutation_CISIS,"JDV_ImpactMutation_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.143,20230221000000,active,"1.2.250.1.213.1.1.5.143",JDV_ClasseTherapie_CISIS,JDV_ClasseTherapie_CISIS,"JDV_ClasseTherapie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.144,20100101000000,active,"1.2.250.1.213.1.1.5.144",JDV_RaisonNonRealisation_CISIS,JDV_RaisonNonRealisation_CISIS,"JDV_RaisonNonRealisation_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.145,20100101000000,active,"1.2.250.1.213.1.1.5.145",JDV_QualificationFraction_CISIS,JDV_QualificationFraction_CISIS,"JDV_QualificationFraction_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.146,20100101000000,active,"1.2.250.1.213.1.1.5.146",JDV_NatureFraction_CISIS,JDV_NatureFraction_CISIS,"JDV_NatureFraction_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.147,20240719000000,active,"1.2.250.1.213.1.1.5.147",JDV_TypeResultat_CISIS,JDV_TypeResultat_CISIS,"JDV_TypeResultat_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.148,20100101000000,active,"1.2.250.1.213.1.1.5.148",JDV_TypePrelevOrigine_CISIS,JDV_TypePrelevOrigine_CISIS,"JDV_TypePrelevOrigine_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.149,20100101000000,active,"1.2.250.1.213.1.1.5.149",JDV_Conditionnement_CISIS,JDV_Conditionnement_CISIS,"JDV_Conditionnement_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.150,20230316000000,active,"1.2.250.1.213.1.1.5.150",JDV_Gene_CISIS,JDV_Gene_CISIS,"JDV_Gene_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.151,20230202000000,active,"1.2.250.1.213.1.1.5.151",JDV_MethodePreparationEchantillon_CISIS,JDV_MethodePreparationEchantillon_CISIS,"JDV_MethodePreparationEchantillon_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.152,20100101000000,active,"1.2.250.1.213.1.1.5.152",JDV_TypeConclusion_CISIS,JDV_TypeConclusion_CISIS,"JDV_TypeConclusion_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.153,20240315000000,active,"1.2.250.1.213.1.1.5.153",JDV_Importance_clinique_CISIS,JDV_Importance_clinique_CISIS,"JDV_Importance_clinique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.154,20100101000000,active,"1.2.250.1.213.1.1.5.154",JDV_RepriseProfessionnelle_CISIS,JDV_RepriseProfessionnelle_CISIS,"JDV_RepriseProfessionnelle_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.155,20100101000000,active,"1.2.250.1.213.1.1.5.155",JDV_MesuresProtectionConduiteAutomobile_CISIS,JDV_MesuresProtectionConduiteAutomobile_CISIS,"JDV_MesuresProtectionConduiteAutomobile_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.156,20230131000000,active,"1.2.250.1.213.1.1.5.156",JDV_ModeDeVie_CISIS,JDV_ModeDeVie_CISIS,"JDV_ModeDeVie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.157,20231114000000,active,"1.2.250.1.213.1.1.5.157",JDV_SymptomesAVC_CISIS,JDV_SymptomesAVC_CISIS,"JDV_SymptomesAVC_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.158,20231114000000,active,"1.2.250.1.213.1.1.5.158",JDV_TroubleVisuel_CISIS,JDV_TroubleVisuel_CISIS,"JDV_TroubleVisuel_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.159,20231114000000,active,"1.2.250.1.213.1.1.5.159",JDV_AutresSymptomesAVC_CISIS,JDV_AutresSymptomesAVC_CISIS,"JDV_AutresSymptomesAVC_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.160,20221216000000,active,"1.2.250.1.213.1.1.5.160",JDV_Lateralite_CISIS,JDV_Lateralite_CISIS,"JDV_Lateralite_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.161,20221216000000,active,"1.2.250.1.213.1.1.5.161",JDV_LateraliteManuelle_CISIS,JDV_LateraliteManuelle_CISIS,"JDV_LateraliteManuelle_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.162,20230707000000,active,"1.2.250.1.213.1.1.5.162",JDV_TopoTrouble_CISIS,JDV_TopoTrouble_CISIS,"JDV_TopoTrouble_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.163,20231114000000,active,"1.2.250.1.213.1.1.5.163",JDV_AntecedantsMedicaux_CISIS,JDV_AntecedantsMedicaux_CISIS,"JDV_AntecedantsMedicaux_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.164,20230803000000,active,"1.2.250.1.213.1.1.5.164",JDV_CddFA_CISIS,JDV_CddFA_CISIS,"JDV_CddFA_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.165,20230803000000,active,"1.2.250.1.213.1.1.5.165",JDV_StatutEvt_CISIS,JDV_StatutEvt_CISIS,"JDV_StatutEvt_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.166,20240513000000,active,"1.2.250.1.213.1.1.5.166",JDV_TypeDiabete_CISIS,JDV_TypeDiabete_CISIS,"JDV_TypeDiabete_CISIS",,"THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.167,20100101000000,active,"1.2.250.1.213.1.1.5.167",JDV_TypeMigraine_CISIS,JDV_TypeMigraine_CISIS,"JDV_TypeMigraine_CISIS",,"THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.168,20240411000000,active,"1.2.250.1.213.1.1.5.168",JDV_TypeIntervention_CISIS,JDV_TypeIntervention_CISIS,"JDV_TypeIntervention_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.169,20230707000000,active,"1.2.250.1.213.1.1.5.169",JDV_SiteIntervention_CISIS,JDV_SiteIntervention_CISIS,"JDV_SiteIntervention_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.170,20240719000000,active,"1.2.250.1.213.1.1.5.170",JDV_ContreIndicThrombolyse_CISIS,JDV_ContreIndicThrombolyse_CISIS,"JDV_ContreIndicThrombolyse_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.171,20230403000000,active,"1.2.250.1.213.1.1.5.171",JDV_SignesVitaux_CISIS,JDV_SignesVitaux_CISIS,"JDV_SignesVitaux_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.172,20240604000000,active,"1.2.250.1.213.1.1.5.172",JDV_ProblemCodes_CISIS,JDV_ProblemCodes_CISIS,"JDV_ProblemCodes_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.173,20231114000000,active,"1.2.250.1.213.1.1.5.173",JDV_TypeTraitementIV_CISIS,JDV_TypeTraitementIV_CISIS,"JDV_TypeTraitementIV_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.174,20231114000000,active,"1.2.250.1.213.1.1.5.174",JDV_AutreSymptomeExNeuro_CISIS,JDV_AutreSymptomeExNeuro_CISIS,"JDV_AutreSymptomeExNeuro_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.175,20100101000000,active,"1.2.250.1.213.1.1.5.175",JDV_ScoreFisher_CISIS,JDV_ScoreFisher_CISIS,"JDV_ScoreFisher_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.176,20241230000000,active,"1.2.250.1.213.1.1.5.176",JDV_ScoreRankin_CISIS,JDV_ScoreRankin_CISIS,"JDV_ScoreRankin_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.177,20100101000000,active,"1.2.250.1.213.1.1.5.177",JDV_ScoreGlasgow_CISIS,JDV_ScoreGlasgow_CISIS,"JDV_ScoreGlasgow_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.178,20100101000000,active,"1.2.250.1.213.1.1.5.178",JDV_NIHSSFonction_CISIS,JDV_NIHSSFonction_CISIS,"JDV_NIHSSFonction_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.179,20220420000000,active,"1.2.250.1.213.1.1.5.179",JDV_NIHSSConsInt_CISIS,JDV_NIHSSConsInt_CISIS,"JDV_NIHSSConsInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.18,20240719000000,active,"1.2.250.1.213.1.1.5.18",JDV_EncompassingEncounterCode_CISIS,JDV_EncompassingEncounterCode_CISIS,"JDV_EncompassingEncounterCode_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.180,20220420000000,active,"1.2.250.1.213.1.1.5.180",JDV_NIHSSLocqInt_CISIS,JDV_NIHSSLocqInt_CISIS,"JDV_NIHSSLocqInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.181,20220420000000,active,"1.2.250.1.213.1.1.5.181",JDV_NIHSSLoccInt_CISIS,JDV_NIHSSLoccInt_CISIS,"JDV_NIHSSLoccInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.182,20220420000000,active,"1.2.250.1.213.1.1.5.182",JDV_NIHSSOculInt_CISIS,JDV_NIHSSOculInt_CISIS,"JDV_NIHSSOculInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.183,20220420000000,active,"1.2.250.1.213.1.1.5.183",JDV_NIHSSCvInt_CISIS,JDV_NIHSSCvInt_CISIS,"JDV_NIHSSCvInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.184,20220420000000,active,"1.2.250.1.213.1.1.5.184",JDV_NIHSSPfInt_CISIS,JDV_NIHSSPfInt_CISIS,"JDV_NIHSSPfInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.185,20220420000000,active,"1.2.250.1.213.1.1.5.185",JDV_NIHSSMsInt_CISIS,JDV_NIHSSMsInt_CISIS,"JDV_NIHSSMsInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.186,20220420000000,active,"1.2.250.1.213.1.1.5.186",JDV_NIHSSMiInt_CISIS,JDV_NIHSSMiInt_CISIS,"JDV_NIHSSMiInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.187,20220420000000,active,"1.2.250.1.213.1.1.5.187",JDV_NIHSSAtaxInt_CISIS,JDV_NIHSSAtaxInt_CISIS,"JDV_NIHSSAtaxInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.188,20220420000000,active,"1.2.250.1.213.1.1.5.188",JDV_NIHSSLangInt_CISIS,JDV_NIHSSLangInt_CISIS,"JDV_NIHSSLangInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.189,20220420000000,active,"1.2.250.1.213.1.1.5.189",JDV_NIHSSNeglInt_CISIS,JDV_NIHSSNeglInt_CISIS,"JDV_NIHSSNeglInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.190,20220420000000,active,"1.2.250.1.213.1.1.5.190",JDV_NIHSSSensInt_CISIS,JDV_NIHSSSensInt_CISIS,"JDV_NIHSSSensInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.191,20220420000000,active,"1.2.250.1.213.1.1.5.191",JDV_NIHSSDysInt_CISIS,JDV_NIHSSDysInt_CISIS,"JDV_NIHSSDysInt_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.192,20230803000000,active,"1.2.250.1.213.1.1.5.192",JDV_ExamenBiochimieAUVN_CISIS,JDV_ExamenBiochimieAUVN_CISIS,"JDV_ExamenBiochimieAUVN_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.193,20230803000000,active,"1.2.250.1.213.1.1.5.193",JDV_ExamenHematologieAUVN_CISIS,JDV_ExamenHematologieAUVN_CISIS,"JDV_ExamenHematologieAUVN_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.194,20230803000000,active,"1.2.250.1.213.1.1.5.194",JDV_ExamenHemostaseAUVN_CISIS,JDV_ExamenHemostaseAUVN_CISIS,"JDV_ExamenHemostaseAUVN_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.195,20240917000000,active,"1.2.250.1.213.1.1.5.195",JDV_InvestigationsRealiseesAUNV_CISIS,JDV_InvestigationsRealiseesAUNV_CISIS,"JDV_InvestigationsRealiseesAUNV_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.196,20100101000000,active,"1.2.250.1.213.1.1.5.196",JDV_TerritoireInfarctus_CISIS,JDV_TerritoireInfarctus_CISIS,"JDV_TerritoireInfarctus_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.197,20230803000000,active,"1.2.250.1.213.1.1.5.197",JDV_InterpretationECG_CISIS,JDV_InterpretationECG_CISIS,"JDV_InterpretationECG_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.200,20230202000000,active,"1.2.250.1.213.1.1.5.200",JDV_EtiologieInfarctus_CISIS,JDV_EtiologieInfarctus_CISIS,"JDV_EtiologieInfarctus_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.201,20100101000000,active,"1.2.250.1.213.1.1.5.201",JDV_RaisonAbsenceEtiologie_CISIS,JDV_RaisonAbsenceEtiologie_CISIS,"JDV_RaisonAbsenceEtiologie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.202,20231114000000,active,"1.2.250.1.213.1.1.5.202",JDV_EtiologieHemorragie_CISIS,JDV_EtiologieHemorragie_CISIS,"JDV_EtiologieHemorragie_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.203,20100101000000,active,"1.2.250.1.213.1.1.5.203",JDV_TypeLesionImagerie_CISIS,JDV_TypeLesionImagerie_CISIS,"JDV_TypeLesionImagerie_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.204,20231114000000,active,"1.2.250.1.213.1.1.5.204",JDV_ModeSortie_CISIS,JDV_ModeSortie_CISIS,"JDV_ModeSortie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.205,20230707000000,active,"1.2.250.1.213.1.1.5.205",JDV_LocalisationInfarctusCerebral_CISIS,JDV_LocalisationInfarctusCerebral_CISIS,"JDV_LocalisationInfarctusCerebral_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.206,20230707000000,active,"1.2.250.1.213.1.1.5.206",JDV_LocalisationHemorragieCerebrale_CISIS,JDV_LocalisationHemorragieCerebrale_CISIS,"JDV_LocalisationHemorragieCerebrale_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.207,20230606000000,retired,"1.2.250.1.213.1.1.5.207",JDV_LocaThromboseVeineuse_CISIS,JDV_LocaThromboseVeineuse_CISIS,"JDV_LocaThromboseVeineuse_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.208,20230707000000,active,"1.2.250.1.213.1.1.5.208",JDV_ArtereAnt_CISIS,JDV_ArtereAnt_CISIS,"JDV_ArtereAnt_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.209,20240718000000,active,"1.2.250.1.213.1.1.5.209",JDV_ArterePost_CISIS,JDV_ArterePost_CISIS,"JDV_ArterePost_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.210,20240716000000,active,"1.2.250.1.213.1.1.5.210",JDV_ArtereCervelet_CISIS,JDV_ArtereCervelet_CISIS,"JDV_ArtereCervelet_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.211,20230707000000,active,"1.2.250.1.213.1.1.5.211",JDV_HemisphereProfond_CISIS,JDV_HemisphereProfond_CISIS,"JDV_HemisphereProfond_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.212,20230707000000,active,"1.2.250.1.213.1.1.5.212",JDV_HemisphereLobaire_CISIS,JDV_HemisphereLobaire_CISIS,"JDV_HemisphereLobaire_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.213,20230707000000,active,"1.2.250.1.213.1.1.5.213",JDV_CerveletLoc_CISIS,JDV_CerveletLoc_CISIS,"JDV_CerveletLoc_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.214,20230707000000,active,"1.2.250.1.213.1.1.5.214",JDV_ArtereTronc_CISIS,JDV_ArtereTronc_CISIS,"JDV_ArtereTronc_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.215,20231114000000,active,"1.2.250.1.213.1.1.5.215",JDV_LocaThromboseVeineuse_CISIS,JDV_LocaThromboseVeineuse_CISIS,"JDV_LocaThromboseVeineuse_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.216,20240315000000,active,"1.2.250.1.213.1.1.5.216",JDV_Dispositionpretherapeutique_CISIS,JDV_Dispositionpretherapeutique_CISIS,"JDV_Dispositionpretherapeutique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.217,20231114000000,active,"1.2.250.1.213.1.1.5.217",JDV_Complication_CISIS,JDV_Complication_CISIS,"JDV_Complication_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.218,20231114000000,active,"1.2.250.1.213.1.1.5.218",JDV_ComplicationNeurologique_CISIS,JDV_ComplicationNeurologique_CISIS,"JDV_ComplicationNeurologique_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.219,20240718000000,active,"1.2.250.1.213.1.1.5.219",JDV_ComplicationPulmonaire_CISIS,JDV_ComplicationPulmonaire_CISIS,"JDV_ComplicationPulmonaire_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.220,20231114000000,active,"1.2.250.1.213.1.1.5.220",JDV_ComplicationThromboembolique_CISIS,JDV_ComplicationThromboembolique_CISIS,"JDV_ComplicationThromboembolique_CISIS",,"THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.221,20100101000000,active,"1.2.250.1.213.1.1.5.221",JDV_ComplicationUrinaire_CISIS,JDV_ComplicationUrinaire_CISIS,"JDV_ComplicationUrinaire_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.222,20231114000000,active,"1.2.250.1.213.1.1.5.222",JDV_ComplicationDigestive_CISIS,JDV_ComplicationDigestive_CISIS,"JDV_ComplicationDigestive_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.223,20231114000000,active,"1.2.250.1.213.1.1.5.223",JDV_Complicationneuropsychiatriques_CISIS,JDV_Complicationneuropsychiatriques_CISIS,"JDV_Complicationneuropsychiatriques_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.224,20230803000000,active,"1.2.250.1.213.1.1.5.224",JDV_ExamenBiochimieEUVN_CISIS,JDV_ExamenBiochimieEUVN_CISIS,"JDV_ExamenBiochimieEUVN_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.225,20230803000000,active,"1.2.250.1.213.1.1.5.225",JDV_ExamenHematologieEUVN_CISIS,JDV_ExamenHematologieEUVN_CISIS,"JDV_ExamenHematologieEUVN_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.226,20230803000000,active,"1.2.250.1.213.1.1.5.226",JDV_ExamenHemostaseEUVN_CISIS,JDV_ExamenHemostaseEUVN_CISIS,"JDV_ExamenHemostaseEUVN_CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.227,20240917000000,active,"1.2.250.1.213.1.1.5.227",JDV_InvestigationsRealiseesEUNV_CISIS,JDV_InvestigationsRealiseesEUNV_CISIS,"JDV_InvestigationsRealiseesEUNV_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.228,20240719000000,active,"1.2.250.1.213.1.1.5.228",JDV_TypeActeEUVN_CISIS,JDV_TypeActeEUVN_CISIS,"JDV_TypeActeEUVN_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.229,20240716000000,active,"1.2.250.1.213.1.1.5.229",JDV_InvestigationsRealiseesSUNV_CISIS,JDV_InvestigationsRealiseesSUNV_CISIS,"JDV_InvestigationsRealiseesSUNV_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.230,20100101000000,active,"1.2.250.1.213.1.1.5.230",JDV_SituationMedicale_CISIS,JDV_SituationMedicale_CISIS,"JDV_SituationMedicale_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.231,20231114000000,active,"1.2.250.1.213.1.1.5.231",JDV_TypePriseEnCharge_CISIS,JDV_TypePriseEnCharge_CISIS,"JDV_TypePriseEnCharge_CISIS",,"Internal"
